runId,week,version,workflow,segment,success,latencySec,costUsd,escalated,errorType
RUN-v12-06-25,6,v1.2,Data request,Internal,true,2.85,0.085,false,
RUN-v12-06-26,6,v1.2,Report generation,Client,true,2.73,0.077,false,
RUN-v12-06-27,6,v1.2,Job matching,Power user,true,3.16,0.079,false,
RUN-v12-06-28,6,v1.2,Research,Internal,true,2.84,0.081,false,
RUN-v12-06-29,6,v1.2,Data request,Client,false,3.17,0.083,false,Tool use
RUN-v12-06-30,6,v1.2,Report generation,Power user,false,3.05,0.085,false,Tool use
RUN-v12-06-31,6,v1.2,Job matching,Internal,false,3.48,0.077,false,Tool use
RUN-v12-06-32,6,v1.2,Research,Client,false,3.16,0.079,false,Tool use
RUN-v12-06-33,6,v1.2,Data request,Power user,false,2.85,0.081,false,Tool use
RUN-v12-06-34,6,v1.2,Report generation,Internal,false,2.73,0.083,false,Tool use
RUN-v12-06-35,6,v1.2,Job matching,Client,false,3.16,0.085,false,Formatting
RUN-v12-07-01,7,v1.2,Report generation,Client,true,2.65,0.077,true,
RUN-v12-07-02,7,v1.2,Job matching,Power user,true,3.08,0.079,true,
RUN-v12-07-03,7,v1.2,Research,Internal,true,2.76,0.081,true,
RUN-v12-07-04,7,v1.2,Data request,Client,true,3.09,0.083,true,
RUN-v12-07-05,7,v1.2,Report generation,Power user,true,2.97,0.085,true,
RUN-v12-07-06,7,v1.2,Job matching,Internal,true,3.4,0.077,true,
RUN-v12-07-07,7,v1.2,Research,Client,true,3.08,0.079,false,
RUN-v12-07-08,7,v1.2,Data request,Power user,true,3.41,0.081,false,
RUN-v12-07-09,7,v1.2,Report generation,Internal,true,2.65,0.083,false,
RUN-v12-07-10,7,v1.2,Job matching,Client,true,3.08,0.085,false,
RUN-v12-07-11,7,v1.2,Research,Power user,true,2.76,0.077,false,
RUN-v12-07-12,7,v1.2,Data request,Internal,true,3.09,0.079,false,
RUN-v12-07-13,7,v1.2,Report generation,Client,true,2.97,0.081,false,
RUN-v12-07-14,7,v1.2,Job matching,Power user,true,3.4,0.083,false,
RUN-v12-07-15,7,v1.2,Research,Internal,true,3.08,0.085,false,
RUN-v12-07-16,7,v1.2,Data request,Client,true,3.41,0.077,false,
RUN-v12-07-17,7,v1.2,Report generation,Power user,true,2.65,0.079,false,
RUN-v12-07-18,7,v1.2,Job matching,Internal,true,3.08,0.081,false,
RUN-v12-07-19,7,v1.2,Research,Client,true,2.76,0.083,false,
RUN-v12-07-20,7,v1.2,Data request,Power user,true,3.09,0.085,false,
RUN-v12-07-21,7,v1.2,Report generation,Internal,true,2.97,0.077,false,
RUN-v12-07-22,7,v1.2,Job matching,Client,true,3.4,0.079,false,
RUN-v12-07-23,7,v1.2,Research,Power user,true,3.08,0.081,false,
RUN-v12-07-24,7,v1.2,Data request,Internal,true,3.41,0.083,false,
RUN-v12-07-25,7,v1.2,Report generation,Client,true,2.65,0.085,false,
RUN-v12-07-26,7,v1.2,Job matching,Power user,true,3.08,0.077,false,
RUN-v12-07-27,7,v1.2,Research,Internal,true,2.76,0.079,false,
RUN-v12-07-28,7,v1.2,Data request,Client,true,3.09,0.081,false,
RUN-v12-07-29,7,v1.2,Report generation,Power user,false,2.97,0.083,false,Formatting
RUN-v12-07-30,7,v1.2,Job matching,Internal,false,3.4,0.085,false,Formatting
RUN-v12-07-31,7,v1.2,Research,Client,false,3.08,0.077,false,Formatting
RUN-v12-07-32,7,v1.2,Data request,Power user,false,3.41,0.079,false,Formatting
RUN-v12-07-33,7,v1.2,Report generation,Internal,false,2.65,0.081,false,Formatting
RUN-v12-07-34,7,v1.2,Job matching,Client,false,3.08,0.083,false,Formatting
RUN-v12-07-35,7,v1.2,Research,Power user,false,2.76,0.085,false,Formatting
RUN-v12-08-01,8,v1.2,Job matching,Power user,true,3,0.077,true,
RUN-v12-08-02,8,v1.2,Research,Internal,true,2.68,0.079,true,
RUN-v12-08-03,8,v1.2,Data request,Client,true,3.01,0.081,true,
RUN-v12-08-04,8,v1.2,Report generation,Power user,true,2.89,0.083,true,
RUN-v12-08-05,8,v1.2,Job matching,Internal,true,3.32,0.085,true,
RUN-v12-08-06,8,v1.2,Research,Client,true,3,0.077,true,
RUN-v12-08-07,8,v1.2,Data request,Power user,true,3.33,0.079,false,
RUN-v12-08-08,8,v1.2,Report generation,Internal,true,3.21,0.081,false,
RUN-v12-08-09,8,v1.2,Job matching,Client,true,3,0.083,false,
RUN-v12-08-10,8,v1.2,Research,Power user,true,2.68,0.085,false,
RUN-v12-08-11,8,v1.2,Data request,Internal,true,3.01,0.077,false,
RUN-v12-08-12,8,v1.2,Report generation,Client,true,2.89,0.079,false,
RUN-v12-08-13,8,v1.2,Job matching,Power user,true,3.32,0.081,false,
RUN-v12-08-14,8,v1.2,Research,Internal,true,3,0.083,false,
RUN-v12-08-15,8,v1.2,Data request,Client,true,3.33,0.085,false,
RUN-v12-08-16,8,v1.2,Report generation,Power user,true,3.21,0.077,false,
RUN-v12-08-17,8,v1.2,Job matching,Internal,true,3,0.079,false,
RUN-v12-08-18,8,v1.2,Research,Client,true,2.68,0.081,false,
RUN-v12-08-19,8,v1.2,Data request,Power user,true,3.01,0.083,false,
RUN-v12-08-20,8,v1.2,Report generation,Internal,true,2.89,0.085,false,
RUN-v12-08-21,8,v1.2,Job matching,Client,true,3.32,0.077,false,
RUN-v12-08-22,8,v1.2,Research,Power user,true,3,0.079,false,
RUN-v12-08-23,8,v1.2,Data request,Internal,true,3.33,0.081,false,
RUN-v12-08-24,8,v1.2,Report generation,Client,true,3.21,0.083,false,
RUN-v12-08-25,8,v1.2,Job matching,Power user,true,3,0.085,false,
RUN-v12-08-26,8,v1.2,Research,Internal,true,2.68,0.077,false,
RUN-v12-08-27,8,v1.2,Data request,Client,true,3.01,0.079,false,
RUN-v12-08-28,8,v1.2,Report generation,Power user,true,2.89,0.081,false,
RUN-v12-08-29,8,v1.2,Job matching,Internal,true,3.32,0.083,false,
RUN-v12-08-30,8,v1.2,Research,Client,false,3,0.085,false,Formatting
RUN-v12-08-31,8,v1.2,Data request,Power user,false,3.33,0.077,false,Formatting
RUN-v12-08-32,8,v1.2,Report generation,Internal,false,3.21,0.079,false,Formatting
RUN-v12-08-33,8,v1.2,Job matching,Client,false,3,0.081,false,Formatting
RUN-v12-08-34,8,v1.2,Research,Power user,false,2.68,0.083,false,Formatting
RUN-v12-08-35,8,v1.2,Data request,Internal,false,3.01,0.085,false,Formatting
RUN-v12-09-01,9,v1.2,Research,Internal,true,2.6,0.077,true,
RUN-v12-09-02,9,v1.2,Data request,Client,true,2.93,0.079,true,
RUN-v12-09-03,9,v1.2,Report generation,Power user,true,2.81,0.081,true,
RUN-v12-09-04,9,v1.2,Job matching,Internal,true,3.24,0.083,true,
RUN-v12-09-05,9,v1.2,Research,Client,true,2.92,0.085,true,
RUN-v12-09-06,9,v1.2,Data request,Power user,true,3.25,0.077,false,
RUN-v12-09-07,9,v1.2,Report generation,Internal,true,3.13,0.079,false,
RUN-v12-09-08,9,v1.2,Job matching,Client,true,3.56,0.081,false,
RUN-v12-09-09,9,v1.2,Research,Power user,true,2.6,0.083,false,
RUN-v12-09-10,9,v1.2,Data request,Internal,true,2.93,0.085,false,
RUN-v12-09-11,9,v1.2,Report generation,Client,true,2.81,0.077,false,
RUN-v12-09-12,9,v1.2,Job matching,Power user,true,3.24,0.079,false,
RUN-v12-09-13,9,v1.2,Research,Internal,true,2.92,0.081,false,
RUN-v12-09-14,9,v1.2,Data request,Client,true,3.25,0.083,false,
RUN-v12-09-15,9,v1.2,Report generation,Power user,true,3.13,0.085,false,
RUN-v12-09-16,9,v1.2,Job matching,Internal,true,3.56,0.077,false,
RUN-v12-09-17,9,v1.2,Research,Client,true,2.6,0.079,false,
RUN-v12-09-18,9,v1.2,Data request,Power user,true,2.93,0.081,false,
RUN-v12-09-19,9,v1.2,Report generation,Internal,true,2.81,0.083,false,
RUN-v12-09-20,9,v1.2,Job matching,Client,true,3.24,0.085,false,
RUN-v12-09-21,9,v1.2,Research,Power user,true,2.92,0.077,false,
RUN-v12-09-22,9,v1.2,Data request,Internal,true,3.25,0.079,false,
RUN-v12-09-23,9,v1.2,Report generation,Client,true,3.13,0.081,false,
RUN-v12-09-24,9,v1.2,Job matching,Power user,true,3.56,0.083,false,
RUN-v12-09-25,9,v1.2,Research,Internal,true,2.6,0.085,false,
RUN-v12-09-26,9,v1.2,Data request,Client,true,2.93,0.077,false,
RUN-v12-09-27,9,v1.2,Report generation,Power user,true,2.81,0.079,false,
RUN-v12-09-28,9,v1.2,Job matching,Internal,true,3.24,0.081,false,
RUN-v12-09-29,9,v1.2,Research,Client,true,2.92,0.083,false,
RUN-v12-09-30,9,v1.2,Data request,Power user,false,3.25,0.085,false,Formatting
RUN-v12-09-31,9,v1.2,Report generation,Internal,false,3.13,0.077,false,Hallucination
RUN-v12-09-32,9,v1.2,Job matching,Client,false,3.56,0.079,false,Hallucination
RUN-v12-09-33,9,v1.2,Research,Power user,false,2.6,0.081,false,Hallucination
RUN-v12-09-34,9,v1.2,Data request,Internal,false,2.93,0.083,false,Hallucination
RUN-v12-09-35,9,v1.2,Report generation,Client,false,2.81,0.085,false,Hallucination
RUN-v12-10-01,10,v1.2,Data request,Client,true,2.85,0.077,true,
RUN-v12-10-02,10,v1.2,Report generation,Power user,true,2.73,0.079,true,
RUN-v12-10-03,10,v1.2,Job matching,Internal,true,3.16,0.081,true,
RUN-v12-10-04,10,v1.2,Research,Client,true,2.84,0.083,true,
RUN-v12-10-05,10,v1.2,Data request,Power user,true,3.17,0.085,true,
RUN-v12-10-06,10,v1.2,Report generation,Internal,true,3.05,0.077,false,
RUN-v12-10-07,10,v1.2,Job matching,Client,true,3.48,0.079,false,
RUN-v12-10-08,10,v1.2,Research,Power user,true,3.16,0.081,false,
RUN-v12-10-09,10,v1.2,Data request,Internal,true,2.85,0.083,false,
RUN-v12-10-10,10,v1.2,Report generation,Client,true,2.73,0.085,false,
RUN-v12-10-11,10,v1.2,Job matching,Power user,true,3.16,0.077,false,
RUN-v12-10-12,10,v1.2,Research,Internal,true,2.84,0.079,false,
RUN-v12-10-13,10,v1.2,Data request,Client,true,3.17,0.081,false,
RUN-v12-10-14,10,v1.2,Report generation,Power user,true,3.05,0.083,false,
RUN-v12-10-15,10,v1.2,Job matching,Internal,true,3.48,0.085,false,
RUN-v12-10-16,10,v1.2,Research,Client,true,3.16,0.077,false,
RUN-v12-10-17,10,v1.2,Data request,Power user,true,2.85,0.079,false,
RUN-v12-10-18,10,v1.2,Report generation,Internal,true,2.73,0.081,false,
RUN-v12-10-19,10,v1.2,Job matching,Client,true,3.16,0.083,false,
RUN-v12-10-20,10,v1.2,Research,Power user,true,2.84,0.085,false,
RUN-v12-10-21,10,v1.2,Data request,Internal,true,3.17,0.077,false,
RUN-v12-10-22,10,v1.2,Report generation,Client,true,3.05,0.079,false,
RUN-v12-10-23,10,v1.2,Job matching,Power user,true,3.48,0.081,false,
RUN-v12-10-24,10,v1.2,Research,Internal,true,3.16,0.083,false,
RUN-v12-10-25,10,v1.2,Data request,Client,true,2.85,0.085,false,
RUN-v12-10-26,10,v1.2,Report generation,Power user,true,2.73,0.077,false,
RUN-v12-10-27,10,v1.2,Job matching,Internal,true,3.16,0.079,false,
RUN-v12-10-28,10,v1.2,Research,Client,true,2.84,0.081,false,
RUN-v12-10-29,10,v1.2,Data request,Power user,true,3.17,0.083,false,
RUN-v12-10-30,10,v1.2,Report generation,Internal,true,3.05,0.085,false,
RUN-v12-10-31,10,v1.2,Job matching,Client,false,3.48,0.077,false,Hallucination
RUN-v12-10-32,10,v1.2,Research,Power user,false,3.16,0.079,false,Hallucination
RUN-v12-10-33,10,v1.2,Data request,Internal,false,2.85,0.081,false,Hallucination
RUN-v12-10-34,10,v1.2,Report generation,Client,false,2.73,0.083,false,Hallucination
RUN-v12-10-35,10,v1.2,Job matching,Power user,false,3.16,0.085,false,Hallucination
RUN-v12-11-01,11,v1.2,Report generation,Power user,true,2.65,0.077,true,
RUN-v12-11-02,11,v1.2,Job matching,Internal,true,3.08,0.079,true,
RUN-v12-11-03,11,v1.2,Research,Client,true,2.76,0.081,true,
RUN-v12-11-04,11,v1.2,Data request,Power user,true,3.09,0.083,true,
RUN-v12-11-05,11,v1.2,Report generation,Internal,true,2.97,0.085,true,
RUN-v12-11-06,11,v1.2,Job matching,Client,true,3.4,0.077,false,
RUN-v12-11-07,11,v1.2,Research,Power user,true,3.08,0.079,false,
RUN-v12-11-08,11,v1.2,Data request,Internal,true,3.41,0.081,false,
RUN-v12-11-09,11,v1.2,Report generation,Client,true,2.65,0.083,false,
RUN-v12-11-10,11,v1.2,Job matching,Power user,true,3.08,0.085,false,
RUN-v12-11-11,11,v1.2,Research,Internal,true,2.76,0.077,false,
RUN-v12-11-12,11,v1.2,Data request,Client,true,3.09,0.079,false,
RUN-v12-11-13,11,v1.2,Report generation,Power user,true,2.97,0.081,false,
RUN-v12-11-14,11,v1.2,Job matching,Internal,true,3.4,0.083,false,
RUN-v12-11-15,11,v1.2,Research,Client,true,3.08,0.085,false,
RUN-v12-11-16,11,v1.2,Data request,Power user,true,3.41,0.077,false,
RUN-v12-11-17,11,v1.2,Report generation,Internal,true,2.65,0.079,false,
RUN-v12-11-18,11,v1.2,Job matching,Client,true,3.08,0.081,false,
RUN-v12-11-19,11,v1.2,Research,Power user,true,2.76,0.083,false,
RUN-v12-11-20,11,v1.2,Data request,Internal,true,3.09,0.085,false,
RUN-v12-11-21,11,v1.2,Report generation,Client,true,2.97,0.077,false,
RUN-v12-11-22,11,v1.2,Job matching,Power user,true,3.4,0.079,false,
RUN-v12-11-23,11,v1.2,Research,Internal,true,3.08,0.081,false,
RUN-v12-11-24,11,v1.2,Data request,Client,true,3.41,0.083,false,
RUN-v12-11-25,11,v1.2,Report generation,Power user,true,2.65,0.085,false,
RUN-v12-11-26,11,v1.2,Job matching,Internal,true,3.08,0.077,false,
RUN-v12-11-27,11,v1.2,Research,Client,true,2.76,0.079,false,
RUN-v12-11-28,11,v1.2,Data request,Power user,true,3.09,0.081,false,
RUN-v12-11-29,11,v1.2,Report generation,Internal,true,2.97,0.083,false,
RUN-v12-11-30,11,v1.2,Job matching,Client,true,3.4,0.085,false,
RUN-v12-11-31,11,v1.2,Research,Power user,true,3.08,0.077,false,
RUN-v12-11-32,11,v1.2,Data request,Internal,false,3.41,0.079,false,Hallucination
RUN-v12-11-33,11,v1.2,Report generation,Client,false,2.65,0.081,false,Other
RUN-v12-11-34,11,v1.2,Job matching,Power user,false,3.08,0.083,false,Other
RUN-v12-11-35,11,v1.2,Research,Internal,false,2.76,0.085,false,Other
RUN-v12-12-01,12,v1.2,Job matching,Internal,true,3,0.077,true,
RUN-v12-12-02,12,v1.2,Research,Client,true,2.68,0.079,true,
RUN-v12-12-03,12,v1.2,Data request,Power user,true,3.01,0.081,true,
RUN-v12-12-04,12,v1.2,Report generation,Internal,true,2.89,0.083,true,
RUN-v12-12-05,12,v1.2,Job matching,Client,true,3.32,0.085,true,
RUN-v12-12-06,12,v1.2,Research,Power user,true,3,0.077,false,
RUN-v12-12-07,12,v1.2,Data request,Internal,true,3.33,0.079,false,
RUN-v12-12-08,12,v1.2,Report generation,Client,true,3.21,0.081,false,
RUN-v12-12-09,12,v1.2,Job matching,Power user,true,3,0.083,false,
RUN-v12-12-10,12,v1.2,Research,Internal,true,2.68,0.085,false,
RUN-v12-12-11,12,v1.2,Data request,Client,true,3.01,0.077,false,
RUN-v12-12-12,12,v1.2,Report generation,Power user,true,2.89,0.079,false,
RUN-v12-12-13,12,v1.2,Job matching,Internal,true,3.32,0.081,false,
RUN-v12-12-14,12,v1.2,Research,Client,true,3,0.083,false,
RUN-v12-12-15,12,v1.2,Data request,Power user,true,3.33,0.085,false,
RUN-v12-12-16,12,v1.2,Report generation,Internal,true,3.21,0.077,false,
RUN-v12-12-17,12,v1.2,Job matching,Client,true,3,0.079,false,
RUN-v12-12-18,12,v1.2,Research,Power user,true,2.68,0.081,false,
RUN-v12-12-19,12,v1.2,Data request,Internal,true,3.01,0.083,false,
RUN-v12-12-20,12,v1.2,Report generation,Client,true,2.89,0.085,false,
RUN-v12-12-21,12,v1.2,Job matching,Power user,true,3.32,0.077,false,
RUN-v12-12-22,12,v1.2,Research,Internal,true,3,0.079,false,
RUN-v12-12-23,12,v1.2,Data request,Client,true,3.33,0.081,false,
RUN-v12-12-24,12,v1.2,Report generation,Power user,true,3.21,0.083,false,
RUN-v12-12-25,12,v1.2,Job matching,Internal,true,3,0.085,false,
RUN-v12-12-26,12,v1.2,Research,Client,true,2.68,0.077,false,
RUN-v12-12-27,12,v1.2,Data request,Power user,true,3.01,0.079,false,
RUN-v12-12-28,12,v1.2,Report generation,Internal,true,2.89,0.081,false,
RUN-v12-12-29,12,v1.2,Job matching,Client,true,3.32,0.083,false,
RUN-v12-12-30,12,v1.2,Research,Power user,true,3,0.085,false,
RUN-v12-12-31,12,v1.2,Data request,Internal,true,3.33,0.077,false,
RUN-v12-12-32,12,v1.2,Report generation,Client,false,3.21,0.079,false,Other
RUN-v12-12-33,12,v1.2,Job matching,Power user,false,3,0.081,false,Other
RUN-v12-12-34,12,v1.2,Research,Internal,false,2.68,0.083,false,Other
RUN-v12-12-35,12,v1.2,Data request,Client,false,3.01,0.085,false,Other
RUN-v13-01-01,1,v1.3,Data request,Client,true,2.2,0.07,true,
RUN-v13-01-02,1,v1.3,Report generation,Power user,true,2.08,0.072,true,
RUN-v13-01-03,1,v1.3,Job matching,Internal,true,2.51,0.074,true,
RUN-v13-01-04,1,v1.3,Research,Client,true,2.19,0.076,true,
RUN-v13-01-05,1,v1.3,Data request,Power user,true,2.52,0.078,true,
RUN-v13-01-06,1,v1.3,Report generation,Internal,true,2.4,0.07,false,
RUN-v13-01-07,1,v1.3,Job matching,Client,true,2.83,0.072,false,
RUN-v13-01-08,1,v1.3,Research,Power user,true,2.51,0.074,false,
RUN-v13-01-09,1,v1.3,Data request,Internal,true,2.2,0.076,false,
RUN-v13-01-10,1,v1.3,Report generation,Client,true,2.08,0.078,false,
RUN-v13-01-11,1,v1.3,Job matching,Power user,true,2.51,0.07,false,
RUN-v13-01-12,1,v1.3,Research,Internal,true,2.19,0.072,false,
RUN-v13-01-13,1,v1.3,Data request,Client,true,2.52,0.074,false,
RUN-v13-01-14,1,v1.3,Report generation,Power user,true,2.4,0.076,false,
RUN-v13-01-15,1,v1.3,Job matching,Internal,true,2.83,0.078,false,
RUN-v13-01-16,1,v1.3,Research,Client,true,2.51,0.07,false,
RUN-v13-01-17,1,v1.3,Data request,Power user,true,2.2,0.072,false,
RUN-v13-01-18,1,v1.3,Report generation,Internal,true,2.08,0.074,false,
RUN-v13-01-19,1,v1.3,Job matching,Client,true,2.51,0.076,false,
RUN-v13-01-20,1,v1.3,Research,Power user,true,2.19,0.078,false,
RUN-v13-01-21,1,v1.3,Data request,Internal,true,2.52,0.07,false,
RUN-v13-01-22,1,v1.3,Report generation,Client,true,2.4,0.072,false,
RUN-v13-01-23,1,v1.3,Job matching,Power user,true,2.83,0.074,false,
RUN-v13-01-24,1,v1.3,Research,Internal,true,2.51,0.076,false,
RUN-v13-01-25,1,v1.3,Data request,Client,true,2.2,0.078,false,
RUN-v13-01-26,1,v1.3,Report generation,Power user,true,2.08,0.07,false,
RUN-v13-01-27,1,v1.3,Job matching,Internal,true,2.51,0.072,false,
RUN-v13-01-28,1,v1.3,Research,Client,false,2.19,0.074,false,Retrieval
RUN-v13-01-29,1,v1.3,Data request,Power user,false,2.52,0.076,false,Retrieval
RUN-v13-01-30,1,v1.3,Report generation,Internal,false,2.4,0.078,false,Retrieval
RUN-v13-01-31,1,v1.3,Job matching,Client,false,2.83,0.07,false,Retrieval
RUN-v13-01-32,1,v1.3,Research,Power user,false,2.51,0.072,false,Retrieval
RUN-v13-01-33,1,v1.3,Data request,Internal,false,2.2,0.074,false,Retrieval
RUN-v13-01-34,1,v1.3,Report generation,Client,false,2.08,0.076,false,Retrieval
RUN-v13-01-35,1,v1.3,Job matching,Power user,false,2.51,0.078,false,Retrieval
RUN-v13-02-01,2,v1.3,Report generation,Power user,true,2,0.07,true,
RUN-v13-02-02,2,v1.3,Job matching,Internal,true,2.43,0.072,true,
RUN-v13-02-03,2,v1.3,Research,Client,true,2.11,0.074,true,
RUN-v13-02-04,2,v1.3,Data request,Power user,true,2.44,0.076,true,
RUN-v13-02-05,2,v1.3,Report generation,Internal,true,2.32,0.078,true,
RUN-v13-02-06,2,v1.3,Job matching,Client,true,2.75,0.07,false,
RUN-v13-02-07,2,v1.3,Research,Power user,true,2.43,0.072,false,
RUN-v13-02-08,2,v1.3,Data request,Internal,true,2.76,0.074,false,
RUN-v13-02-09,2,v1.3,Report generation,Client,true,2,0.076,false,
RUN-v13-02-10,2,v1.3,Job matching,Power user,true,2.43,0.078,false,
RUN-v13-02-11,2,v1.3,Research,Internal,true,2.11,0.07,false,
RUN-v13-02-12,2,v1.3,Data request,Client,true,2.44,0.072,false,
RUN-v13-02-13,2,v1.3,Report generation,Power user,true,2.32,0.074,false,
RUN-v13-02-14,2,v1.3,Job matching,Internal,true,2.75,0.076,false,
RUN-v13-02-15,2,v1.3,Research,Client,true,2.43,0.078,false,
RUN-v13-02-16,2,v1.3,Data request,Power user,true,2.76,0.07,false,
RUN-v13-02-17,2,v1.3,Report generation,Internal,true,2,0.072,false,
RUN-v13-02-18,2,v1.3,Job matching,Client,true,2.43,0.074,false,
RUN-v13-02-19,2,v1.3,Research,Power user,true,2.11,0.076,false,
RUN-v13-02-20,2,v1.3,Data request,Internal,true,2.44,0.078,false,
RUN-v13-02-21,2,v1.3,Report generation,Client,true,2.32,0.07,false,
RUN-v13-02-22,2,v1.3,Job matching,Power user,true,2.75,0.072,false,
RUN-v13-02-23,2,v1.3,Research,Internal,true,2.43,0.074,false,
RUN-v13-02-24,2,v1.3,Data request,Client,true,2.76,0.076,false,
RUN-v13-02-25,2,v1.3,Report generation,Power user,true,2,0.078,false,
RUN-v13-02-26,2,v1.3,Job matching,Internal,true,2.43,0.07,false,
RUN-v13-02-27,2,v1.3,Research,Client,true,2.11,0.072,false,
RUN-v13-02-28,2,v1.3,Data request,Power user,true,2.44,0.074,false,
RUN-v13-02-29,2,v1.3,Report generation,Internal,false,2.32,0.076,false,Retrieval
RUN-v13-02-30,2,v1.3,Job matching,Client,false,2.75,0.078,false,Retrieval
RUN-v13-02-31,2,v1.3,Research,Power user,false,2.43,0.07,false,Retrieval
RUN-v13-02-32,2,v1.3,Data request,Internal,false,2.76,0.072,false,Retrieval
RUN-v13-02-33,2,v1.3,Report generation,Client,false,2,0.074,false,Retrieval
RUN-v13-02-34,2,v1.3,Job matching,Power user,false,2.43,0.076,false,Retrieval
RUN-v13-02-35,2,v1.3,Research,Internal,false,2.11,0.078,false,Retrieval
RUN-v13-03-01,3,v1.3,Job matching,Internal,true,2.35,0.07,true,
RUN-v13-03-02,3,v1.3,Research,Client,true,2.03,0.072,true,
RUN-v13-03-03,3,v1.3,Data request,Power user,true,2.36,0.074,true,
RUN-v13-03-04,3,v1.3,Report generation,Internal,true,2.24,0.076,true,
RUN-v13-03-05,3,v1.3,Job matching,Client,true,2.67,0.078,false,
RUN-v13-03-06,3,v1.3,Research,Power user,true,2.35,0.07,false,
RUN-v13-03-07,3,v1.3,Data request,Internal,true,2.68,0.072,false,
RUN-v13-03-08,3,v1.3,Report generation,Client,true,2.56,0.074,false,
RUN-v13-03-09,3,v1.3,Job matching,Power user,true,2.35,0.076,false,
RUN-v13-03-10,3,v1.3,Research,Internal,true,2.03,0.078,false,
RUN-v13-03-11,3,v1.3,Data request,Client,true,2.36,0.07,false,
RUN-v13-03-12,3,v1.3,Report generation,Power user,true,2.24,0.072,false,
RUN-v13-03-13,3,v1.3,Job matching,Internal,true,2.67,0.074,false,
RUN-v13-03-14,3,v1.3,Research,Client,true,2.35,0.076,false,
RUN-v13-03-15,3,v1.3,Data request,Power user,true,2.68,0.078,false,
RUN-v13-03-16,3,v1.3,Report generation,Internal,true,2.56,0.07,false,
RUN-v13-03-17,3,v1.3,Job matching,Client,true,2.35,0.072,false,
RUN-v13-03-18,3,v1.3,Research,Power user,true,2.03,0.074,false,
RUN-v13-03-19,3,v1.3,Data request,Internal,true,2.36,0.076,false,
RUN-v13-03-20,3,v1.3,Report generation,Client,true,2.24,0.078,false,
RUN-v13-03-21,3,v1.3,Job matching,Power user,true,2.67,0.07,false,
RUN-v13-03-22,3,v1.3,Research,Internal,true,2.35,0.072,false,
RUN-v13-03-23,3,v1.3,Data request,Client,true,2.68,0.074,false,
RUN-v13-03-24,3,v1.3,Report generation,Power user,true,2.56,0.076,false,
RUN-v13-03-25,3,v1.3,Job matching,Internal,true,2.35,0.078,false,
RUN-v13-03-26,3,v1.3,Research,Client,true,2.03,0.07,false,
RUN-v13-03-27,3,v1.3,Data request,Power user,true,2.36,0.072,false,
RUN-v13-03-28,3,v1.3,Report generation,Internal,true,2.24,0.074,false,
RUN-v13-03-29,3,v1.3,Job matching,Client,false,2.67,0.076,false,Retrieval
RUN-v13-03-30,3,v1.3,Research,Power user,false,2.35,0.078,false,Retrieval
RUN-v13-03-31,3,v1.3,Data request,Internal,false,2.68,0.07,false,Retrieval
RUN-v13-03-32,3,v1.3,Report generation,Client,false,2.56,0.072,false,Retrieval
RUN-v13-03-33,3,v1.3,Job matching,Power user,false,2.35,0.074,false,Retrieval
RUN-v13-03-34,3,v1.3,Research,Internal,false,2.03,0.076,false,Retrieval
RUN-v13-03-35,3,v1.3,Data request,Client,false,2.36,0.078,false,Retrieval
RUN-v13-04-01,4,v1.3,Research,Client,true,1.95,0.07,true,
RUN-v13-04-02,4,v1.3,Data request,Power user,true,2.28,0.072,true,
RUN-v13-04-03,4,v1.3,Report generation,Internal,true,2.16,0.074,true,
RUN-v13-04-04,4,v1.3,Job matching,Client,true,2.59,0.076,true,
RUN-v13-04-05,4,v1.3,Research,Power user,true,2.27,0.078,false,
RUN-v13-04-06,4,v1.3,Data request,Internal,true,2.6,0.07,false,
RUN-v13-04-07,4,v1.3,Report generation,Client,true,2.48,0.072,false,
RUN-v13-04-08,4,v1.3,Job matching,Power user,true,2.91,0.074,false,
RUN-v13-04-09,4,v1.3,Research,Internal,true,1.95,0.076,false,
RUN-v13-04-10,4,v1.3,Data request,Client,true,2.28,0.078,false,
RUN-v13-04-11,4,v1.3,Report generation,Power user,true,2.16,0.07,false,
RUN-v13-04-12,4,v1.3,Job matching,Internal,true,2.59,0.072,false,
RUN-v13-04-13,4,v1.3,Research,Client,true,2.27,0.074,false,
RUN-v13-04-14,4,v1.3,Data request,Power user,true,2.6,0.076,false,
RUN-v13-04-15,4,v1.3,Report generation,Internal,true,2.48,0.078,false,
RUN-v13-04-16,4,v1.3,Job matching,Client,true,2.91,0.07,false,
RUN-v13-04-17,4,v1.3,Research,Power user,true,1.95,0.072,false,
RUN-v13-04-18,4,v1.3,Data request,Internal,true,2.28,0.074,false,
RUN-v13-04-19,4,v1.3,Report generation,Client,true,2.16,0.076,false,
RUN-v13-04-20,4,v1.3,Job matching,Power user,true,2.59,0.078,false,
RUN-v13-04-21,4,v1.3,Research,Internal,true,2.27,0.07,false,
RUN-v13-04-22,4,v1.3,Data request,Client,true,2.6,0.072,false,
RUN-v13-04-23,4,v1.3,Report generation,Power user,true,2.48,0.074,false,
RUN-v13-04-24,4,v1.3,Job matching,Internal,true,2.91,0.076,false,
RUN-v13-04-25,4,v1.3,Research,Client,true,1.95,0.078,false,
RUN-v13-04-26,4,v1.3,Data request,Power user,true,2.28,0.07,false,
RUN-v13-04-27,4,v1.3,Report generation,Internal,true,2.16,0.072,false,
